1	17	51	46	45	44	43	5	6	25	22	14	20	7	32	24	9	8	49	33	29	23	16	15
1.268506416	-1.134979425	-1.936141372	-0.3338174779	-0.3338174779	-1.936141372	0.467344469	1.268506416	-0.3338174779	-0.3338174779	2.069668363	1.268506416	0.467344469	-0.3338174779	-0.3338174779	1.268506416	-0.3338174779	-0.3338174779	-1.134979425	-0.3338174779	0.467344469	-0.3338174779	0.467344469	0.467344469
-0.8164965809	-0.2041241452	-2.041241452	-1.428869017	-0.2041241452	0.4082482905	1.020620726	0.4082482905	1.632993162	1.020620726	1.020620726	0.4082482905	1.632993162	-0.2041241452	-0.8164965809	-0.2041241452	0.4082482905	-0.8164965809	-1.428869017	0.4082482905	0.4082482905	1.020620726	-0.2041241452	-1.428869017
1.164530839	0.2329061678	-0.6987185035	-0.6987185035	-0.6987185035	0.2329061678	0.2329061678	1.164530839	0.2329061678	0.2329061678	2.096155511	1.164530839	1.164530839	1.164530839	0.2329061678	-1.630343175	0.2329061678	0.2329061678	-0.6987185035	-1.630343175	-0.6987185035	-0.6987185035	-0.6987185035	-1.630343175
1.099965646	0.5260705265	0.5260705265	1.099965646	0.5260705265	0.5260705265	0.5260705265	-0.04782459332	0.5260705265	-1.769509953	-1.769509953	0.5260705265	1.099965646	0.5260705265	-0.04782459332	-2.917300193	-0.04782459332	-0.04782459332	0.5260705265	-1.195614833	-0.04782459332	-0.04782459332	-0.6217197132	0.5260705265
2.027627243	-0.2357706096	-0.2357706096	0.8959283165	-0.2357706096	-1.367469536	0.8959283165	-0.2357706096	-1.367469536	0.8959283165	0.8959283165	2.027627243	-0.2357706096	0.8959283165	-1.367469536	-0.2357706096	-0.2357706096	-1.367469536	0.8959283165	-0.2357706096	-0.2357706096	-1.367469536	-0.2357706096	-0.2357706096
1.076485707	0.3166134434	-1.203131085	1.076485707	1.076485707	-0.4432588207	0.3166134434	0.3166134434	0.3166134434	1.076485707	1.076485707	0.3166134434	-1.203131085	0.3166134434	-0.4432588207	0.3166134434	1.076485707	1.076485707	-0.4432588207	-1.203131085	0.3166134434	-1.203131085	-1.963003349	-1.963003349
1.578262829	0.3757768639	0.3757768639	0.3757768639	-0.2254661184	-1.427952083	0.3757768639	-1.427952083	-0.8267091007	-0.2254661184	1.578262829	1.578262829	0.9770198462	0.9770198462	0.9770198462	-0.8267091007	0.3757768639	0.3757768639	-0.2254661184	-1.427952083	-1.427952083	-1.427952083	-0.2254661184	-0.2254661184
1.882558142	-0.5378737548	-1.344684387	0.2689368774	1.882558142	-1.344684387	-0.5378737548	0.2689368774	-0.5378737548	0.2689368774	1.07574751	-0.5378737548	-1.344684387	1.07574751	0.2689368774	-1.344684387	1.07574751	1.07574751	0.2689368774	0.2689368774	-0.5378737548	-1.344684387	-0.5378737548	0.2689368774
0.727142099	-0.3635710495	-0.3635710495	-0.3635710495	-0.3635710495	-0.3635710495	-0.3635710495	0.727142099	-0.3635710495	0.727142099	1.817855248	0.727142099	0.727142099	0.727142099	0.727142099	-0.3635710495	-0.3635710495	-0.3635710495	-0.3635710495	0.727142099	0.727142099	-3.635710495	-0.3635710495	-0.3635710495
1.188008264	-1.980013774	-1.980013774	0.1320009183	0.1320009183	-0.9240064279	0.1320009183	-0.9240064279	0.1320009183	1.188008264	1.188008264	0.1320009183	0.1320009183	-0.9240064279	1.188008264	-0.9240064279	1.188008264	0.1320009183	0.1320009183	1.188008264	-0.9240064279	-0.9240064279	1.188008264	0.1320009183
